country,iso3,year,value
Japan,JPN,2022,343.278433470508
Jordan,JOR,2022,126.768283893056
Kazakhstan,KAZ,2022,7.42105011667963
Kenya,KEN,2022,95.3235776786028
Kiribati,KIR,2022,161.072839506173
"Korea, Dem. People's Rep.",PRK,2022,218.659953492235
"Korea, Rep.",KOR,2022,529.43205942623
Kosovo,XKX,2022,
Kuwait,KWT,2022,257.555723905724
Kyrgyz Republic,KGZ,2022,36.3671506777894
Lao PDR,LAO,2022,32.7513301559792
Latvia,LVA,2022,30.2005945685361
Lebanon,LBN,2022,561.533626588465
Lesotho,LSO,2022,75.3000658761528
Liberia,LBR,2022,55.7858596345515
Libya,LBY,2022,4.10550768950976
Liechtenstein,LIE,2022,246.83125
Lithuania,LTU,2022,45.2309596830873
Luxembourg,LUX,2022,253.685433061691
"Macao SAR, China",MAC,2022,
Madagascar,MDG,2022,52.3156772086628
Malawi,MWI,2022,218.166397963513
Malaysia,MYS,2022,105.601865773855
Maldives,MDV,2022,1747.02
Mali,MLI,2022,18.9090551471492
Malta,MLT,2022,1660.971875
Marshall Islands,MHL,2022,222.65
Mauritania,MRT,2022,4.73041331134181
Mauritius,MUS,2022,632.209814722083
Mexico,MEX,2022,66.1607124668844
"Micronesia, Fed. Sts.",FSM,2022,160.162857142857
Moldova,MDA,2022,88.0236014898876
Monaco,MCO,2022,18680.9021113244
Mongolia,MNG,2022,2.20464400171549
Montenegro,MNE,2022,45.8894423791822
Morocco,MAR,2022,83.6411920233027
Mozambique,MOZ,2022,41.5273099519316
Myanmar,MMR,2022,82.3644215300228
Namibia,NAM,2022,3.50989566252475
Nauru,NRU,2022,590.05
Nepal,NPL,2022,207.292891524241
Netherlands,NLD,2022,525.719691119691
New Caledonia,NCL,2022,15.7069474835886
New Zealand,NZL,2022,19.4341270745509
Nicaragua,NIC,2022,55.9303141100216
Niger,NER,2022,19.9826107207705
Nigeria,NGA,2022,245.013445765671
North Macedonia,MKD,2022,72.6293417922284
Northern Mariana Islands,MNP,2022,100.169565217391
Norway,NOR,2022,14.9809948664452
Oman,OMN,2022,15.2834442649435
Pakistan,PAK,2022,316.133077781237
Palau,PLW,2022,38.6065217391304
Panama,PAN,2022,59.3255998921542
Papua New Guinea,PNG,2022,22.5305149494325
Paraguay,PRY,2022,17.0713596633508
Peru,PER,2022,26.1526859375
Philippines,PHL,2022,382.21262367106
Poland,POL,2022,120.297131562612
Portugal,PRT,2022,113.904957775507
Puerto Rico,PRI,2022,363.034160090192
Qatar,QAT,2022,231.273542210618
Romania,ROU,2022,82.7907771210014
Russian Federation,RUS,2022,8.80735653394086
Rwanda,RWA,2022,553.345358735306
Samoa,WSM,2022,77.4320143884892
San Marino,SMR,2022,562.583333333333
Sao Tome and Principe,STP,2022,235.734375
Saudi Arabia,SAU,2022,14.9673785522564
Senegal,SEN,2022,91.6797538046019
Serbia,SRB,2022,79.2537638244738
Seychelles,SYC,2022,260.604347826087
Sierra Leone,SLE,2022,114.66898032696
Singapore,SGP,2022,7851.00557103064
Sint Maarten (Dutch part),SXM,2022,1239.38235294118
Slovak Republic,SVK,2022,112.973211314476
Slovenia,SVN,2022,104.888460698039
Solomon Islands,SLB,2022,27.9051804215791
Somalia,SOM,2022,28.3767924889215
South Africa,ZAF,2022,51.4210899438624
South Sudan,SSD,2022,17.4405029038026
Spain,ESP,2022,95.5729827216798
